gtin_upc,ingredients,description,brand_owner,brand_name,subbrand_name,branded_food_category
16000401945,"CEREAL (WHOLE GRAIN OATS, SUGAR, OAT FLOUR, CORN SYRUP, CORN STARCH, SALT, TRISODIUM PHOSPHATE, COLOR ADDED, NATURAL AND ARTIFICIAL FLAVOR, MIXED TOCOPHEROLS ADDED TO RETAIN FRESHNESS), CORN SYRUP, CONFECTIONERY COATING (SUGAR, PALM KERNEL OIL, MALTODEXTRIN, YOGURT POWDER [CULTURED NONFAT MILK, WHEY PROTEIN CONCENTRATE, YOGURT CULTURES], NONFAT MILK, SOY LECITHIN, NATURAL FLAVOR), MARSHMALLOWS (SUGAR, MODIFIED CORN STARCH, CORN SYRUP, DEXTROSE, GELATIN, CALCIUM CARBONATE, COLORED WITH (YELLOWS 5 & 6, BLUE 1, RED 40), ARTIFICIAL FLAVOR), CRISP RICE (RICE FLOUR, BARLEY MALT EXTRACT, SALT), CANOLA OIL, FRUCTOSE, HIGH FRUCTOSE CORN SYRUP, SUGAR. CONTAINS 2% OR LESS OF: GLYCERIN, MALTODEXTRIN, SORBITOL, WATER, GELATIN, SALT, ARTIFICIAL FLAVOR, YELLOW 6 LAKE. VITAMINS & MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","MARSHMALLOW TREATS BARS, MARSHMALLOW","General Mills, Inc.",LUCKY CHARMS,,"Cakes, Cupcakes, Snack Cakes"
16000161832,"WHOLE GRAIN CORN, SUGAR, CORN MEAL, CORN SYRUP, CANOLA AND/OR RICE BRAN OIL, SALT, TRICALCIUM PHOSPHATE, TRISODIUM PHOSPHATE, RED 40, YELLOW 6, BLUE 1 AND OTHER COLOR ADDED, NATURAL AND ARTIFICIAL FLAVOR, CITRIC ACID, MALIC ACID. BHT ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2, (RIBOFLAVIN), VITAMIN B1, (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","FRUITALICIOUS SWIRLS SWEETENED CORN PUFFS, FRUIT","General Mills, Inc.",GENERAL MILLS,,Cereal
16000161825,"WHOLE GRAIN OATS, MARSHMALLOWS (SUGAR, MODIFIED CORN STARCH, CORN SYRUP, DEXTROSE, GELATIN, CALCIUM CARBONATE, YELLOWS 5 & 6, BLUE 1, RED 40, ARTIFICIAL FLAVOR), SUGAR, OAT FLOUR, CORN SYRUP, CORN STARCH, SALT, TRISODIUM PHOSPHATE, COLOR ADDED, NATURAL AND ARTIFICIAL FLAVOR. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.",FROSTED TOASTED OAT CEREAL WITH MARSHMALLOWS,"General Mills, Inc.",LUCKY CHARMS,,Cereal
16000275195,"WHOLE GRAIN WHEAT, SUGAR, RICE FLOUR, CANOLA AND/OR RICE BRAN OIL, FRUCTOSE, MALTODEXTRIN, DEXTROSE, SALT, CINNAMON, SOY LECITHIN, TRISODIUM PHOSPHATE, COLOR ADDED. BHT ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","CRISPY, SWEETENED WHOLE WHEAT AND RICE CEREAL","General Mills, Inc.",CINNAMON TOAST CRUNCH,,Cereal
16000161818,"WHOLE GRAIN WHEAT, SUGAR, RICE FLOUR, CANOLA AND/OR RICE BRAN OIL, FRUCTOSE, MALTODEXTRIN, DEXTROSE, SALT, CINNAMON, SOY LECITHIN, TRISODIUM PHOSPHATE, COLOR ADDED. BHT ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","CRISPY, SWEETENED WHOLE WHEAT AND RICE CEREAL, CINNAMON","General Mills, Inc.",CINNAMON TOAST CRUNCH,,Cereal
16000177222,"POTATOES*, DEXTROSE, ROASTED GARLIC*, SALT, MALTODEXTRIN, ONION*, SPICE, NATURAL FLAVOR, OREGANO, PARTIALLY HYDROGENATED SOYBEAN OIL, SODIUM BISULFITE (PRESERVATIVE), ARTIFICIAL COLOR, SILICON DIOXIDE (ANTICAKING AGENT), NONFAT MILK.","LIGHTLY SEASONED CRISPY POTATO SLICES, ROASTED GARLIC & HERB","General Mills, Inc.",BETTY CROCKER,,Vegetable and Lentil Mixes
16000161795,"WHOLE GRAIN CORN, SUGAR, CORN SYRUP, CORN MEAL, CANOLA AND/OR RICE BRAN OIL, COCOA PROCESSED WITH ALKALI, COLOR ADDED, SALT, TRICALCIUM PHOSPHATE, FRUCTOSE, NATURAL AND ARTIFICIAL FLAVOR, CORN STARCH, TRISODIUM PHOSPHATE. BHT ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.",COCOA PUFFS,"General Mills, Inc.",NOT A BRANDED ITEM,,Cereal
16000157736,"CHICORY ROOT EXTRACT, SEMISWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR), WHOLE GRAIN OATS, HIGH MALTOSE CORN SYRUP, RICE FLOUR, BARLEY FLAKES, SUGAR, CANOLA OIL, GLYCERIN, MALTODEXTRIN, PALM KERNEL OIL, HONEY, TRICALCIUM PHOSPHATE, SOY LECITHIN, COCOA PROCESSED WITH ALKALI, SALT, FRUCTOSE, MALT EXTRACT, BAKING SODA, MILK, CARAMEL COLOR, NATURAL FLAVOR. MIXED TOCOPHEROLS ADDED TO RETAIN FRESHNESS.","OATS & CHOCOLATE CHEWY BARS, OATS & CHOCOLATE","General Mills, Inc.",FIBER ONE,,"Snack, Energy & Granola Bars"
16000452879,"WHOLE GRAIN CORN, SUGAR, WHOLE GRAIN OATS, CORN SYRUP, PEAR PUREE CONCENTRATE, RICE BRAN AND/OR CANOLA OIL, SALT, CORN BRAN, TRISODIUM PHOSPHATE, SODIUM CITRATE, NATURAL FLAVOR, COLOR (RED 40, YELLOW 6, BLUE 1, AND OTHER COLOR ADDED), CORN STARCH. VITAMIN E (MIXED TOCOPHEROLS), BHT, AND ASCORBIC ACID ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, VITAMIN C (SODIUM ASCORBATE), ZINC AND IRON (MINERAL NUTRIENTS), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","SWEETENED WHOLE GRAIN CORN AND OAT CEREAL, FRUITY","General Mills, Inc.",GENERAL MILLS,,Cereal
16000452886,"WHOLE GRAIN CORN, SUGAR, REESE'S PEANUT BUTTER (PEANUTS, SUGAR, MONOGLYCERIDES, PEANUT OIL, SALT, MOLASSES, CORN STARCH), DEXTROSE, CORN STARCH, CORN SYRUP, CANOLA OIL, CORN MEAL, SALT, HERSHEY'S COCOA, RED 40, YELLOW 5&6, BLUE 1 AND OTHER COLOR ADDED, TRISODIUM PHOSPHATE, NATURAL AND ARTIFICIAL FLAVOR. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: TRICALCIUM PHOSPHATE, CALCIUM CARBONATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.",PEANUT BUTTER SWEET & CRUNCHY CORN PUFFS,"General Mills, Inc.",REESE'S,,Cereal
16000428379,"WHOLE GRAIN OATS, WHOLE GRAIN CORN, SUGAR, DEXTROSE, RICE FLOUR, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, CORN SYRUP, CANOLA OIL, SALT, MALTODEXTRIN, NATURAL FLAVOR, CARAMEL COLOR, CHOCOLATE LIQUOR, BAKING SODA. BHT ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: TRICALCIUM PHOSPHATE, ZINC AND IRON (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","CEREAL, CHOCOLATE STRAWBERRY","General Mills, Inc.",GENERAL MILLS,,Cereal
12000374012,"CARBONATED WATER, FRUIT JUICES FROM CONCENTRATE (WHITE GRAPE, APPLE, LEMON, STRAWBERRY), SUGAR, ERYTHRITOL, NATURAL FLAVORS, GREEN COFFEE BEAN EXTRACT, CITRIC ACID, VEGETABLE JUICE (COLOR), REBAUDIOSIDE-A (STEVIA LEAF EXTRACT), PANAX GINSENG ROOT POWDER EXTRACT, ASCORBIC ACID (VITAMIN C), NIACINAMIDE (VITAMIN B3), CALCIUM D-PANTOTHENATE (VITAMIN B5), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).","REFRESHERS, SPARKLING GREEN COFFEE ENERGY BEVERAGE, STRAWBERRY LEMONADE, STRAWBERRY LEMONADE",Pepsi-Cola North America Inc.,STARBUCKS,,Soda
1232507,"BREWED STARBUCKS* COFFEE (WATER, COFFEE), REDUCED-FAT MILK, COCOA, SUGAR, PECTIN, SUCRALOSE, ASCORBIC ACID, ACESULFAME POTASSIUM.",CHILLED COFFEE DRINK,Pepsi-Cola North America Inc.,STARBUCKS,,Other Drinks
16000405943,"WHOLE GRAIN OATS, SUGAR, OAT FLOUR, CORN SYRUP, MODIFIED CORN STARCH, DEXTROSE, CORN STARCH, SALT, GELATIN, TRISODIUM PHOSPHATE, YELLOW 5, BLUE 1 AND OTHER COLOR ADDED, NATURAL AND ARTIFICIAL FLAVOR. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, IRON AND ZINC (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.",FROSTED TOASTED OAT CEREAL WITH MARSHMALLOWS,"General Mills, Inc.",LUCKY CHARMS,,Cereal
16000446472,"WHOLE GRAIN OATS, CANOLA OIL, SUGAR, WHOLE GRAIN BARLEY FLAKES, HONEY, TAPIOCA SYRUP, DRIED BLUEBERRIES, WHOLE GRAIN WHEAT FLAKES, BAKING SODA, CORN STARCH, SALT, CREAM, OIL OF ROSEMARY, NATURAL FLAVOR.","BISCUITS, BLUEBERRY","General Mills, Inc.",NATURE VALLEY,,"Snack, Energy & Granola Bars"
49000049930,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE.",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
49000052688,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE.",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
49000059182,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE.",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
49000049749,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE.",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
4900805,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE, LOW SODIUM",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
4901202,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS, CAFFEINE",COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
49000042368,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, NATURAL FLAVORS, PHOSPHORIC ACID, POTASSIUM CITRATE, POTASSIUM BENZOATE (TO PROTECT TASTE), CAFFEINE","COKE WITH LIME FLAVOR, LIME",Coca-Cola USA Operations,COCA-COLA,,Soda
49000042344,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, NATURAL FLAVORS, PHOSPHORIC ACID, POTASSIUM CITRATE, POTASSIUM BENZOATE (TO PROTECT TASTE), CAFFEINE","COKE WITH LIME FLAVOR, LIME",Coca-Cola USA Operations,COCA-COLA,,Soda
49000029338,"CARBONATED WATER, SUCROSE, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS.",CAFFEINE FREE COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
3422900,"SUGAR; WHEAT FLOUR; SKIM MILK; COCOA BUTTER; CHOCOLATE; VEGETABLE OIL [PALM KERNEL OIL; PALM OIL]; MILK FAT; LACTOSE (MILK); CONTAINS 2% OR LESS OF: LECITHIN (SOY); PGPR; VANILLIN, ARTIFICIAL FLAVOR; SALT; YEAST; BAKING SODA.","CRISP WAFERS IN MILK CHOCOLATE, MILK CHOCOLATE",The Hershey Company,KIT KAT,,Chocolate
12000042423,"BREWED STARBUCKS COFFEE (WATER, COFFEE), REDUCED-FAT MILK, SUGAR, PECTIN","ICED COFFEE, MEDIUM ROAST",Pepsi-Cola North America Inc.,STARBUCKS,,Other Drinks
49000038118,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, PHOSPHORIC ACID, NATURAL FLAVORS.",CAFFEINE FREE COLA,Coca-Cola USA Operations,COCA-COLA,,Soda
3417704,"SUGAR; VEGETABLE OIL [PALM OIL; SHEA OIL; SUNFLOWER OIL; PALM KERNEL OIL; AND/OR SAFFLOWER OIL]; WHEAT FLOUR; SKIM MILK; CORN SYRUP SOLIDS; LACTOSE (MILK); CONTAINS 2% OR LESS OF: CHOCOLATE; LECITHIN (SOY); SALT; YEAST; VANILLIN, ARTIFICIAL FLAVOR; BAKING SODA; PGPR.","CRISP WAFERS IN WHITE CREME, WHITE CREME",The Hershey Company,KIT KAT,,Cookies & Biscuits
859686004266,"DARK CHOCOLATE [CHOCOLATE LIQUOR*, SUGAR*, COCOA BUTTER*, SOY LECITHIN (AN EMULSIFIER), VANILLA], DRY ROASTED ALMONDS, SEA SALT.",DARK CHOCOLATE ALMOND WITH SEA SALT,The Hershey Company,BARKTHINS,,"Popcorn, Peanuts, Seeds & Related Snacks"
16000364448,"WHEAT FLOUR BLEACHED, SUGAR, CHICORY ROOT EXTRACT, VANILLA FLAVORED CHIPS (SUGAR, VEGETABLE OIL [PALM KERNEL, HYDROGENATED PALM], NONFAT MILK, SOY LECITHIN, COLOR [RED 40 LAKE, YELLOW 5 LAKE, BLUE 2 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE], NATURAL AND ARTIFICIAL FLAVOR, SALT), VEGETABLE OIL (CANOLA, PALM, PALM KERNEL), SUGARCANE FIBER, FRUCTOSE, VEGETABLE GLYCERIN. CONTAINS 2% OR LESS OF: WATER, DRIED EGG WHITE, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE), NONFAT MILK SOLIDS, CORN STARCH, SALT, NATURAL AND ARTIFICIAL FLAVOR, XANTHAN GUM, LOCUST BEAN GUM, SOY LECITHIN.","BIRTHDAY CAKE BAR BAKED BARS, BIRTHDAY CAKE BAR","General Mills, Inc.",FIBER ONE,,"Snack, Energy & Granola Bars"
16000145559,"WHOLE GRAIN OATS, SUGAR, WHEAT FLOUR, CANOLA OIL, PEANUTS, SEMISWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR, SALT), PALM KERNEL AND PALM OIL, RICE FLOUR, HONEY, COCOA, BROWN SUGAR SYRUP, NONFAT DRY MILK, SALT, SOY LECITHIN, BAKING SODA, NATURAL FLAVOR.","CRUNCHY OATS 'N CHOCOLATE GRANOLA SNACK MIX, OATS 'N CHOCOLATE","General Mills, Inc.",NATURE VALLEY,,Other Snacks
34000999767,SUGAR; VEGETABLE OIL [PALM OIL; SHEA OIL; SUNFLOWER OIL; SOYBEAN OIL; AND/OR SAFFLOWER OIL]; SKIM MILK; PEANUTS; ENRICHED WHEAT FLOUR [FLOUR; NIACIN; FERROUS SULFATE; THIAMIN MONONITRATE; RIBOFLAVIN; FOLIC ACID]; LACTOSE (MILK); MILK FAT; CONTAINS 2% OR LESS OF: LECITHIN (SOY); SALT; MALT; YEAST.,"CARAMELIZED CREME PEANUTS & PRETZELS EGGS, CARAMELIZED CREME",The Hershey Company,HERSHEY'S GOLD,,Candy
34000999774,SUGAR; VEGETABLE OIL [PALM OIL; SHEA OIL; SUNFLOWER OIL; SOYBEAN OIL; AND/OR SAFFLOWER OIL]; SKIM MILK; PEANUTS; ENRICHED WHEAT FLOUR [FLOUR; NIACIN; FERROUS SULFATE; THIAMIN MONONITRATE; RIBOFLAVIN; FOLIC ACID]; LACTOSE (MILK); MILK FAT; CONTAINS 2% OR LESS OF: LECITHIN (SOY); SALT; MALT; YEAST.,"CARAMELIZED CREME PEANUTS & PRETZELS EGGS, CARAMELIZED CREME",The Hershey Company,HERSHEY'S GOLD,,Candy
34000226139,"SUGAR; WHEAT FLOUR; SKIM MILK; COCOA BUTTER; CHOCOLATE; VEGETABLE OIL [PALM KERNEL OIL; PALM OIL]; MILK FAT; LACTOSE (MILK); CONTAINS 2% OR LESS OF: LECITHIN (SOY); PGPR; VANILLIN, ARTIFICIAL FLAVOR; SALT; YEAST; BAKING SODA.","CRISP WAFERS IN MILK CHOCOLATE, MILK CHOCOLATE",The Hershey Company,KITKAT,,Candy
34000183326,MILK CHOCOLATE [SUGAR; MILK; COCOA BUTTER; CHOCOLATE; LACTOSE; LECITHIN (SOY); PGPR; NATURAL FLAVOR AND ARTIFICIAL FLAVOR]; SUGAR; CONTAINS 2% OR LESS OF: CORNSTARCH; GUM ACACIA; CORN SYRUP; ARTIFICIAL COLOR [YELLOW 5; YELLOW 6 LAKE; BLUE 2; BLUE 2 LAKE; RED 40]; VEGETABLE OIL [PALM KERNEL OIL; PALM OIL]; INVERT SUGAR; SKIM MILK; ARTIFICIAL FLAVOR; BAKING SODA; SALT.,MILK CHOCOLATE IN A HARD CANDY SHELL MINI EGGS,The Hershey Company,CADBURY,,Candy
34000417575,MILK CHOCOLATE [SUGAR; MILK; COCOA BUTTER; CHOCOLATE; LACTOSE; LECITHIN (SOY); PGPR; NATURAL FLAVOR AND ARTIFICIAL FLAVOR]; SUGAR; CONTAINS 2% OR LESS OF: CORNSTARCH; ARTIFICIAL COLOR [MICA-BASED PEARLESCENT PIGMENTS; YELLOW 5 LAKE; RED 40 LAKE; BLUE 2 LAKE; YELLOW 6 LAKE; BLUE 1 LAKE]; GUM ACACIA; CORN SYRUP; VEGETABLE OIL [PALM KERNEL OIL; PALM OIL]; INVERT SUGAR; CARNAUBA WAX; SKIM MILK; ARTIFICIAL FLAVOR; BAKING SODA; SALT.,"MILK CHOCOLATE SHIMMER MINI EGGS, MILK CHOCOLATE",The Hershey Company,CADBURY,,Candy
34000134489,MILK CHOCOLATE [SUGAR; MILK; CHOCOLATE; COCOA BUTTER; MILK FAT; LECITHIN (SOY); NATURAL FLAVOR].,MILK CHOCOLATE,The Hershey Company,HERSHEY'S KISSES,,Chocolate
34000479368,"MILK CHOCOLATE [SUGAR; COCOA BUTTER; CHOCOLATE; SKIM MILK; MILK FAT; LACTOSE; LECITHIN (SOY); PGPR]; PEANUTS; SUGAR; DEXTROSE; CONTAINS 2% OR LESS OF: COCOA BUTTER; HYDROGENATED VEGETABLE OIL [PALM KERNEL OIL]; SALT; PALM KERNEL OIL; CORNSTARCH; TBHQ AND CITRIC ACID, TO MAINTAIN FRESHNESS.","PEANUT BUTTER EGGS MILK CHOCOLATE, PEANUT BUTTER",The Hershey Company,REESE'S,,Candy
34000702374,"SUGAR; COCOA BUTTER; WHEAT FLOUR; CHOCOLATE; LACTOSE (MILK); SKIM MILK; VEGETABLE OIL [PALM OIL; PALM KERNEL OIL]; MILK FAT; CONTAINS 2% OR LESS OF: LECITHIN (SOY); PGPR; VANILLIN, ARTIFICIAL FLAVOR; SALT; YEAST; BAKING SODA.","MINIS UNWRAPPED CRISP WAFERS IN MILK CHOCOLATE, CRISP WAFERS",The Hershey Company,KIT KAT,,Candy
34000318292,"SUGAR; PARTIALLY DEFATTED PEANUTS; HYDROGENATED VEGETABLE OIL [PALM KERNEL OIL; SOYBEAN OIL]; CORN SYRUP SOLIDS; DEXTROSE; CONTAINS 2% OR LESS OF: PALM KERNEL OIL; CORN SYRUP; ARTIFICIAL COLOR [YELLOW 6 LAKE; YELLOW 5 LAKE; RED 40 LAKE; BLUE 1 LAKE]; CORNSTARCH; SALT; CONFECTIONER'S GLAZE; LECITHIN (SOY); MODIFIED CORNSTARCH; CARNAUBA WAX; VANILLIN, ARTIFICIAL FLAVOR; MILK.","PEANUT BUTTER CANDY IN A CRUNCHY SHELL DESSERT TOPPING MINIS PIECES, PEANUT BUTTER CANDY",The Hershey Company,REESE'S,,Candy
16000162549,"WHOLE GRAIN OATS, SUGAR, CANOLA OIL, CORN STARCH, BROWN SUGAR SYRUP, CORN SYRUP, CINNAMON, SALT, TRIPOTASSIUM PHOSPHATE, CARAMEL COLOR, NATURAL FLAVOR. VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS. VITAMINS AND MINERALS: CALCIUM CARBONATE, VITAMIN C (SODIUM ASCORBATE), IRON AND ZINC (MINERAL NUTRIENTS), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), VITAMIN B2 (RIBOFLAVIN), A B VITAMIN (FOLIC ACID), VITAMIN B12, VITAMIN D3.","SWEETENED WHOLE GRAIN OAT CEREAL WITH REAL CINNAMON, REAL CINNAMON","General Mills, Inc.",CHEERIOS,,Cereal
34000245376,"SUGAR; WHEAT FLOUR; SKIM MILK; COCOA BUTTER; CHOCOLATE; VEGETABLE OIL [PALM KERNEL OIL, PALM OIL]; MILK FAT: LACTOSE (MILK); CONTAINS 2% OR LESS OF: LECITHIN (SOY); PGPR; VANILLIN, ARTIFICIAL FLAVOR; SALT; YEAST; BAKING SODA.","CRISP WAFERS IN MILK CHOCOLATE BARS, CRISP WAFERS",The Hershey Company,KIT KAT,,Candy
16000160521,"ROASTED PEANUTS, CORN SYRUP, WHOLE GRAIN OATS, SUGAR, RICE FLOUR, PALM KERNEL OIL, VEGETABLE GLYCERIN, WHEY, PEANUT BUTTER (PEANUTS, SALT), FRUCTOSE, CANOLA OIL, SALT, SOY LECITHIN, PEANUT FLOUR, CORN STARCH, BARLEY MALT EXTRACT, HONEY ROASTED ALMOND BUTTER (ALMONDS, HONEY, MALTODEXTRIN, PALM OIL, MIXED TOCOPHEROLS), BAKING SODA, NATURAL FLAVOR, VITAMIN E (MIXED TOCOPHEROLS) ADDED TO RETAIN FRESHNESS.","PEANUT SWEET & SALTY NUT CHEWY GRANOLA BARS, PEANUT","General Mills, Inc.",NATURE VALLEY,,"Snack, Energy & Granola Bars"
16000160538,"ALMONDS, CORN SYRUP, WHOLE GRAIN OATS, SUGAR, RICE FLOUR, PALM KERNEL OIL, VEGETABLE GLYCERIN, HONEY ROASTED ALMOND BUTTER (ALMONDS, HONEY, MALTODEXTRIN, PALM OIL, MIXED TOCOPHEROLS), FRUCTOSE, WHEY, CANOLA OIL, SALT, SOY LECITHIN, CORN STARCH, BARLEY MALT EXTRACT, BAKING SODA, NATURAL FLAVOR, VITAMIN E (MIXED TOCOPHEROLS) ADDED TO RETAIN FRESHNESS.","ALMOND SWEET & SALTY NUT CHEWY GRANOLA BARS, ALMOND","General Mills, Inc.",NATURE VALLEY,,"Snack, Energy & Granola Bars"
16000158948,"ROASTED PEANUTS, CORN SYRUP, SUGAR, WHOLE GRAIN OATS, DARK CHOCOLATE CHUNKS (SUGAR, CHOCOLATE LIQUOR, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR), RICE FLOUR, PALM KERNEL OIL, ALMONDS, FRUCTOSE, COCOA, VEGETABLE GLYCERIN, CANOLA OIL, SALT, SOY LECITHIN, CORN STARCH, BARLEY MALT EXTRACT, MILK, BAKING SODA, NATURAL FLAVOR, VITAMIN E (MIXED TOCOPHEROLS) ADDED TO RETAIN FRESHNESS.","DARK CHOCOLATE, PEANUT & ALMOND MINIS SWEET & SALTY NUT CHEWY GRANOLA BARS, DARK CHOCOLATE, PEANUT & ALMOND","General Mills, Inc.",NATURE VALLEY,,"Snack, Energy & Granola Bars"
